group_id,repr_time,anchor_onset_time,time_start,time_end,group_span_h,n_trigger_events,n_trigger_stations,trigger_stations,trigger_drop_mean,trigger_drop_max,trigger_A_complex_mean,onset_min,onset_max,min_time_min,min_time_max,n_supported_stations,supported_stations,n_support_only_stations,support_only_stations,mean_supported_drop,median_supported_drop,max_supported_drop,catalog_tier,fd_scope,quality,promoted_from_single_trigger,year,omni_Bz_min,omni_Speed_max,omni_IMF_max,omni_Density_mean,feid_matched,feid_dt_h,feid_magnitude,feid_ons_label,feid_Vmax,feid_Bmax,feid_has_shock,cond_A_bz,cond_B_speed,cond_C_imf,fd_like_confirmed,bz_min,speed_max,imf_max,dv_max,bz_consec_min,imf_consec_min,match_time,month,feid_idx,feid_ons,feid_mag_36h,feid_vmax_36h,feid_bmax_36h,feid_matched_36h,driver,group_span_h_tc,n_trigger_stations_tc,trigger_A_complex_mean_tc,trigger_drop_max_tc,trigger_drop_mean_tc,duration_h,A_complex_mean,drop_max,n_trig_stations,n_sup_stations,delta_t_h
767,2024-04-30 21:20:00,2024-04-30 21:20:00,2024-04-30 17:36:00,2024-05-01 11:38:00,18.033333333333335,2,2,"AATB,KERG",3.663336436429951,4.093544890600663,6.897355802629529,2024-04-30 17:36:00,2024-05-01 01:04:00,2024-05-01 10:06:00,2024-05-01 11:38:00,6,"AATB,APTY,FSMT,JUNG1,KERG,LMKS",4,"APTY,FSMT,JUNG1,LMKS",3.607566346165143,3.654248025237445,4.140269371124286,core,supported_multi_station_candidate,A,False,2024,-14.964166666666667,483.8625,21.3145,10.25526075514874,True,8.966666666666667,0.98,,414.0,13.3,False,True,True,True,True,-9.995,430.8,12.0,65.69999999999999,86.0,244.0,2024-04-30 21:20:00,4,1332,,0.98,414.0,13.3,True,unclassified,18.033333333333335,2,6.897355802629529,4.093544890600663,3.663336436429951,18.033333333333335,6.897355802629529,4.093544890600663,2,6,8.966666666666667
768,2024-05-04 05:26:00,2024-05-04 05:26:00,2024-05-02 23:06:00,2024-05-05 12:28:00,61.36666666666667,7,7,"AATB,APTY,FSMT,JUNG,JUNG1,LMKS,OULU",3.882244420404753,5.07759559177983,6.410503279317283,2024-05-02 23:06:00,2024-05-04 17:50:00,2024-05-03 03:12:00,2024-05-05 12:28:00,8,"AATB,APTY,FSMT,JUNG,JUNG1,LMKS,MXCO,OULU",1,MXCO,3.795513413248585,3.501666293669862,5.07759559177983,core,supported_multi_station_candidate,A,False,2024,-14.964166666666667,442.64,21.3145,13.499019020013804,True,9.566666666666666,0.36,,364.0,5.9,False,False,True,False,True,-1.485,416.5,4.720000000000001,34.700000000000045,0.0,0.0,2024-05-04 05:26:00,5,1334,,0.36,364.0,5.9,True,unclassified,61.36666666666667,7,6.410503279317283,5.07759559177983,3.882244420404753,61.36666666666667,6.410503279317283,5.07759559177983,7,8,9.566666666666666
769,2024-05-06 12:04:00,2024-05-06 12:04:00,2024-05-06 12:04:00,2024-05-07 12:26:00,24.366666666666667,1,1,FSMT,3.978148623778873,3.978148623778873,6.916773542055179,2024-05-06 12:04:00,2024-05-06 12:04:00,2024-05-07 12:26:00,2024-05-07 12:26:00,5,"AATB,FSMT,JUNG,JUNG1,KERG",4,"AATB,JUNG,JUNG1,KERG",3.5843332297160138,3.959927778169989,4.069624525687441,core,supported_multi_station_candidate,A,True,2024,-10.7415,552.411568627451,16.189333333333334,9.811619803053734,True,1.0666666666666667,0.49,,538.0,12.7,False,False,True,True,True,-10.14,563.9000000000001,16.665,174.2500000000001,50.0,1062.0,2024-05-06 12:04:00,5,1336,,0.49,538.0,12.7,True,unclassified,24.366666666666667,1,6.916773542055179,3.978148623778873,3.978148623778873,24.366666666666667,6.916773542055179,3.978148623778873,1,5,1.0666666666666667
770,2024-05-10 18:41:00,2024-05-10 18:41:00,2024-05-09 08:32:00,2024-05-12 01:10:00,64.63333333333334,10,10,"AATB,APTY,DRBS,FSMT,KERG,KIEL2,LMKS,MXCO,NEWK,OULU",8.728944555385507,11.71666417802678,5.105858758127264,2024-05-09 08:32:00,2024-05-11 11:34:00,2024-05-10 20:20:00,2024-05-12 01:10:00,15,"AATB,APTY,BKSN,CALM,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",5,"BKSN,CALM,JUNG,JUNG1,ROME",9.223500834473832,9.257500856570104,12.61771278284568,core,supported_multi_station_candidate,A,False,2024,-47.04025,998.9683333333334,69.35683333333333,9.768977021040977,True,1.6,15.2,SSC,809.0,68.9,True,True,True,True,True,-55.754999999999995,795.25,69.92,330.15,162.0,458.0,2024-05-10 18:41:00,5,1338,SSC,15.2,809.0,68.9,True,SSC,64.63333333333334,10,5.105858758127264,11.71666417802678,8.728944555385507,64.63333333333334,5.105858758127264,11.71666417802678,10,15,1.6
771,2024-05-16 04:59:00,2024-05-16 04:59:00,2024-05-14 14:12:00,2024-05-17 04:14:00,62.03333333333333,8,8,"APTY,BKSN,FSMT,JUNG,KERG,KIEL2,LMKS,OULU",5.298393881900131,6.620056350298024,6.847052717598366,2024-05-14 14:12:00,2024-05-17 00:24:00,2024-05-15 13:28:00,2024-05-17 04:14:00,15,"AATB,APTY,BKSN,CALM,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",7,"AATB,CALM,DRBS,JUNG1,MXCO,NEWK,ROME",5.524545297105367,5.678945677203112,9.159432894777812,core,supported_multi_station_candidate,A,False,2024,-13.705666666666668,554.3066666666667,15.693666666666669,5.987782986111111,True,1.0166666666666666,1.73,,491.0,14.0,False,True,True,True,True,-10.96,514.3,14.445,109.39999999999998,110.0,226.0,2024-05-16 04:59:00,5,1343,,1.73,491.0,14.0,True,unclassified,62.03333333333333,8,6.847052717598366,6.620056350298024,5.298393881900131,62.03333333333333,6.847052717598366,6.620056350298024,8,15,1.0166666666666666
772,2024-05-17 21:58:00,2024-05-17 21:58:00,2024-05-17 21:58:00,2024-05-19 01:58:00,28.0,1,1,KIEL2,7.519240093238754,7.519240093238754,7.988220532851802,2024-05-17 21:58:00,2024-05-17 21:58:00,2024-05-19 01:58:00,2024-05-19 01:58:00,4,"JUNG,KERG,KIEL2,OULU",3,"JUNG,KERG,OULU",5.1268087781720455,4.942054113773912,7.519240093238754,core,supported_multi_station_candidate,A,True,2024,-13.705666666666668,473.13666666666666,15.693666666666669,8.054876736111112,True,8.966666666666667,1.16,,472.0,14.9,False,True,True,True,True,-14.515,503.8,17.225,99.09999999999997,254.0,876.0,2024-05-17 21:58:00,5,1344,,1.16,472.0,14.9,True,unclassified,28.0,1,7.988220532851802,7.519240093238754,7.519240093238754,28.0,7.988220532851802,7.519240093238754,1,4,8.966666666666667
773,2024-05-21 15:42:00,2024-05-21 15:42:00,2024-05-21 15:42:00,2024-05-21 19:52:00,4.166666666666667,1,1,DRBS,5.841244703583805,5.841244703583805,3.5897637663908326,2024-05-21 15:42:00,2024-05-21 15:42:00,2024-05-21 19:52:00,2024-05-21 19:52:00,6,"APTY,DRBS,JUNG,JUNG1,KERG,LMKS",5,"APTY,JUNG,JUNG1,KERG,LMKS",4.040491601842017,3.954159343131404,5.841244703583805,core,supported_multi_station_candidate,A,True,2024,-6.934666666666667,415.0083333333333,9.347166666666668,5.747845614035088,False,22.3,,,,,False,False,True,False,True,-6.425,432.9,7.09,71.94999999999999,32.0,0.0,2024-05-21 15:42:00,5,1347,,0.73,388.0,8.3,True,unclassified,4.166666666666667,1,3.5897637663908326,5.841244703583805,5.841244703583805,4.166666666666667,3.5897637663908326,5.841244703583805,1,6,22.3
774,2024-05-23 03:06:00,2024-05-23 03:06:00,2024-05-22 16:56:00,2024-05-23 18:36:00,25.666666666666668,2,2,"DRBS,MXCO",4.045889795492209,5.491678103886485,12.350611801070208,2024-05-22 16:56:00,2024-05-23 13:16:00,2024-05-23 11:10:00,2024-05-23 18:36:00,4,"DRBS,JUNG1,MXCO,NEWK",2,"JUNG1,NEWK",3.818366653665461,3.5908435118387114,5.491678103886485,core,supported_multi_station_candidate,A,False,2024,-6.934666666666667,410.870350877193,9.739833333333332,5.551444282945737,True,13.1,0.73,,388.0,8.3,False,False,True,False,True,-6.35,407.95,8.645,71.44999999999999,52.0,50.0,2024-05-23 03:06:00,5,1347,,0.73,388.0,8.3,True,unclassified,25.666666666666668,2,12.350611801070208,5.491678103886485,4.045889795492209,25.666666666666668,12.350611801070208,5.491678103886485,2,4,13.1
775,2024-05-27 10:58:00,2024-05-27 10:58:00,2024-05-26 13:26:00,2024-05-28 21:16:00,55.833333333333336,4,4,"AATB,DRBS,JUNG,LMKS",4.678453478912524,6.96604630292039,5.531119957040631,2024-05-26 13:26:00,2024-05-28 01:12:00,2024-05-27 16:36:00,2024-05-28 21:16:00,13,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,LMKS,MXCO,NEWK,OULU,ROME",9,"APTY,BKSN,FSMT,JUNG1,KERG,MXCO,NEWK,OULU,ROME",4.9429379901907415,4.849621784865532,6.96604630292039,core,supported_multi_station_candidate,A,False,2024,-3.158333333333333,414.95714285714286,9.098999999999998,6.890085182146802,True,8.966666666666667,0.73,,405.0,7.4,False,False,True,False,True,-4.29,411.9,7.86,68.89999999999998,30.0,0.0,2024-05-27 10:58:00,5,1351,,0.73,405.0,7.4,True,unclassified,55.833333333333336,4,5.531119957040631,6.96604630292039,4.678453478912524,55.833333333333336,5.531119957040631,6.96604630292039,4,13,8.966666666666667
776,2024-05-31 18:04:00,2024-05-31 18:04:00,2024-05-31 08:52:00,2024-06-02 22:42:00,61.833333333333336,5,5,"AATB,JUNG1,KERG,NEWK,OULU",4.412475457538589,5.565106268633368,7.80286731532704,2024-05-31 08:52:00,2024-06-01 13:46:00,2024-05-31 19:26:00,2024-06-02 22:42:00,13,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU",8,"APTY,BKSN,DRBS,FSMT,JUNG,KIEL2,LMKS,MXCO",4.7574791458738455,4.19447124357843,7.215099200143764,core,supported_multi_station_candidate,A,False,2024,-7.239,371.15333333333336,10.482,7.907728773287643,False,18.066666666666666,,,,,False,False,True,False,True,-5.23,378.2,7.32,53.349999999999966,34.0,0.0,2024-05-31 18:04:00,5,1354,,1.04,370.0,8.8,True,unclassified,61.833333333333336,5,7.80286731532704,5.565106268633368,4.412475457538589,61.833333333333336,7.80286731532704,5.565106268633368,5,13,18.066666666666666
777,2024-06-05 02:44:00,2024-06-05 02:44:00,2024-06-04 06:24:00,2024-06-06 14:14:00,55.833333333333336,4,4,"FSMT,JUNG,LMKS,NEWK",3.928910806336925,5.214102756794272,4.885082815490554,2024-06-04 06:24:00,2024-06-05 23:08:00,2024-06-05 07:40:00,2024-06-06 14:14:00,7,"AATB,FSMT,JUNG,KERG,KIEL2,LMKS,NEWK",3,"AATB,KERG,KIEL2",4.194216278623735,4.432758311223144,5.567288700703021,core,supported_multi_station_candidate,A,False,2024,-8.277142857142858,461.0725,15.593666666666667,7.443690231242112,True,1.2666666666666666,1.29,,473.0,6.9,False,False,True,False,True,-4.105,485.2,7.345000000000001,85.89999999999998,2.0,0.0,2024-06-05 02:44:00,6,1357,,1.29,473.0,6.9,True,unclassified,55.833333333333336,4,4.885082815490554,5.214102756794272,3.928910806336925,55.833333333333336,4.885082815490554,5.214102756794272,4,7,1.2666666666666666
778,2024-06-10 10:26:00,2024-06-10 10:26:00,2024-06-10 07:34:00,2024-06-11 18:00:00,34.43333333333333,2,2,"AATB,KERG",3.532033073099212,4.0834104387725825,8.016637736075918,2024-06-10 07:34:00,2024-06-10 13:18:00,2024-06-11 12:46:00,2024-06-11 18:00:00,7,"AATB,APTY,BKSN,FSMT,JUNG,JUNG1,KERG",5,"APTY,BKSN,FSMT,JUNG,JUNG1",3.9272048653658618,3.785194875614797,5.2700103670166865,core,supported_multi_station_candidate,A,False,2024,-5.394166666666666,516.8725806451613,12.582,5.255293929745529,True,6.866666666666666,0.83,SSC,426.0,13.5,True,False,False,False,False,-2.31,363.4,5.045,26.59999999999997,0.0,0.0,2024-06-10 10:26:00,6,1360,SSC,0.83,426.0,13.5,True,SSC,34.43333333333333,2,8.016637736075918,4.0834104387725825,3.532033073099212,34.43333333333333,8.016637736075918,4.0834104387725825,2,7,6.866666666666666
779,2024-06-15 06:09:00,2024-06-15 06:09:00,2024-06-14 14:56:00,2024-06-17 09:30:00,66.56666666666666,10,10,"AATB,APTY,BKSN,JUNG,JUNG1,KERG,LMKS,MXCO,NEWK,OULU",4.797114994264084,5.66611697531222,6.1007475264061455,2024-06-14 14:56:00,2024-06-16 06:30:00,2024-06-16 00:46:00,2024-06-17 09:30:00,14,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",4,"DRBS,FSMT,KIEL2,ROME",4.920619027161862,4.899562306968397,6.414745033686948,core,supported_multi_station_candidate,A,False,2024,-10.669333333333332,518.31625,14.156833333333331,6.58227368595099,True,5.733333333333333,2.84,SSC,455.0,14.2,True,True,False,False,True,-7.51,421.85,9.14,,114.0,4.0,2024-06-15 06:09:00,6,1362,SSC,2.84,455.0,14.2,True,SSC,66.56666666666666,10,6.1007475264061455,5.66611697531222,4.797114994264084,66.56666666666666,6.1007475264061455,5.66611697531222,10,14,5.733333333333333
780,2024-06-22 09:50:00,2024-06-22 09:50:00,2024-06-21 04:20:00,2024-06-24 08:32:00,76.2,7,7,"AATB,DRBS,FSMT,JUNG1,KERG,MXCO,OULU",4.597575464444691,7.700565289355808,5.844667671914999,2024-06-21 04:20:00,2024-06-23 18:28:00,2024-06-22 15:10:00,2024-06-24 08:32:00,8,"AATB,DRBS,FSMT,JUNG1,KERG,LMKS,MXCO,OULU",1,LMKS,4.265943634192876,3.934772665203889,7.700565289355808,core,supported_multi_station_candidate,A,False,2024,-9.1465,494.6075,10.975333333333332,6.67176633089133,True,17.166666666666668,0.6,,357.0,10.9,False,False,False,False,False,0.845,324.4,3.575,,0.0,0.0,2024-06-22 09:50:00,6,1365,,0.6,357.0,10.9,True,unclassified,76.2,7,5.844667671914999,7.700565289355808,4.597575464444691,76.2,5.844667671914999,7.700565289355808,7,8,17.166666666666668
781,2024-06-26 07:33:00,2024-06-26 07:33:00,2024-06-25 03:36:00,2024-06-27 23:02:00,67.43333333333334,6,6,"AATB,JUNG,JUNG1,KERG,KIEL2,NEWK",4.484537189576819,6.113441030205577,5.689107191162226,2024-06-25 03:36:00,2024-06-27 01:06:00,2024-06-26 06:36:00,2024-06-27 23:02:00,10,"AATB,APTY,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK,OULU",4,"APTY,FSMT,LMKS,OULU",4.408449794334343,4.274360806562442,6.113441030205577,core,supported_multi_station_candidate,A,False,2024,-10.4905,364.09666666666664,12.877999999999998,12.528447916666666,True,14.45,1.17,,351.0,12.9,False,True,True,True,True,-9.03,377.3,12.17,71.80000000000001,182.0,638.0,2024-06-26 07:33:00,6,1367,,1.17,351.0,12.9,True,unclassified,67.43333333333334,6,5.689107191162226,6.113441030205577,4.484537189576819,67.43333333333334,5.689107191162226,6.113441030205577,6,10,14.45
782,2024-06-28 18:28:00,2024-06-28 18:28:00,2024-06-28 18:28:00,2024-06-28 19:48:00,1.3333333333333333,1,1,KERG,3.047113270619565,3.047113270619565,4.193777153060331,2024-06-28 18:28:00,2024-06-28 18:28:00,2024-06-28 19:48:00,2024-06-28 19:48:00,7,"AATB,BKSN,JUNG,KERG,LMKS,NEWK,OULU",6,"AATB,BKSN,JUNG,LMKS,NEWK,OULU",4.349629159627291,4.9158522734002945,5.282226884372604,core,supported_multi_station_candidate,A,True,2024,-19.363166666666665,504.01666666666665,23.949333333333335,14.375243306365617,True,8.466666666666667,0.98,,488.0,23.4,False,True,True,True,True,-28.46,466.0,30.43,150.04999999999995,306.0,446.0,2024-06-28 18:28:00,6,1368,,0.98,488.0,23.4,True,unclassified,1.3333333333333333,1,4.193777153060331,3.047113270619565,3.047113270619565,1.3333333333333333,4.193777153060331,3.047113270619565,1,7,8.466666666666667
783,2024-07-04 08:47:00,2024-07-04 08:47:00,2024-07-02 23:22:00,2024-07-05 08:36:00,57.233333333333334,6,6,"AATB,DRBS,FSMT,JUNG1,KERG,NEWK",5.482803891109609,7.616217539190592,5.60815797610604,2024-07-02 23:22:00,2024-07-05 05:24:00,2024-07-04 09:10:00,2024-07-05 08:36:00,12,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,LMKS,MXCO,NEWK,OULU",6,"APTY,BKSN,JUNG,LMKS,MXCO,OULU",5.265536493996533,5.059632997916273,7.616217539190592,core,supported_multi_station_candidate,A,False,2024,-4.869166666666667,411.69,11.375833333333333,8.735376139817628,True,0.21666666666666667,1.2,,366.0,11.4,False,True,True,True,True,-6.23,393.9,9.48,65.69999999999999,134.0,178.0,2024-07-04 08:47:00,7,1372,,1.2,366.0,11.4,True,unclassified,57.233333333333334,6,5.60815797610604,7.616217539190592,5.482803891109609,57.233333333333334,5.60815797610604,7.616217539190592,6,12,0.21666666666666667
784,2024-07-06 13:24:00,2024-07-06 13:24:00,2024-07-06 13:24:00,2024-07-08 00:00:00,34.6,1,1,KIEL2,6.37667289435095,6.37667289435095,10.646701806373654,2024-07-06 13:24:00,2024-07-06 13:24:00,2024-07-08 00:00:00,2024-07-08 00:00:00,2,"JUNG,KIEL2",1,JUNG,4.7711473899205235,4.7711473899205235,6.37667289435095,core,supported_multi_station_candidate,B,True,2024,-4.8755,390.6983333333334,11.375833333333333,9.547197262479871,True,11.6,0.6,,365.0,7.2,False,False,True,False,True,-3.295,369.8,6.92,35.5,2.0,0.0,2024-07-06 13:24:00,7,1373,,0.6,365.0,7.2,True,unclassified,34.6,1,10.646701806373654,6.37667289435095,6.37667289435095,34.6,10.646701806373654,6.37667289435095,1,2,11.6
785,2024-07-09 20:08:00,2024-07-09 20:08:00,2024-07-09 20:08:00,2024-07-10 09:24:00,13.266666666666667,1,1,KERG,3.8310166919436175,3.8310166919436175,11.69125519022214,2024-07-09 20:08:00,2024-07-09 20:08:00,2024-07-10 09:24:00,2024-07-10 09:24:00,1,KERG,0,,3.8310166919436175,3.8310166919436175,3.8310166919436175,exploratory,single_station_candidate,C,False,2024,-4.8755,424.9616666666667,10.599333333333334,6.606912435500515,True,12.133333333333333,0.34,,404.0,5.9,False,False,True,False,True,-5.289999999999999,397.1,7.48,40.60000000000002,40.0,0.0,2024-07-09 20:08:00,7,1375,,0.34,404.0,5.9,True,unclassified,13.266666666666667,1,11.69125519022214,3.8310166919436175,3.8310166919436175,13.266666666666667,11.69125519022214,3.8310166919436175,1,1,12.133333333333333
786,2024-07-11 00:00:00,2024-07-11 00:00:00,2024-07-11 00:00:00,2024-07-12 03:58:00,27.966666666666665,1,1,JUNG1,3.2813761743212093,3.2813761743212093,3.70744104568107,2024-07-11 00:00:00,2024-07-11 00:00:00,2024-07-12 03:58:00,2024-07-12 03:58:00,1,JUNG1,0,,3.2813761743212093,3.2813761743212093,3.2813761743212093,exploratory,single_station_candidate,C,False,2024,-4.094230769230769,405.6666666666667,5.728166666666667,5.911932719694305,False,,,,,,False,False,True,False,True,-4.720000000000001,413.9,5.475,61.5,54.0,0.0,2024-07-11 00:00:00,7,-1,,,,,False,unmatched,27.966666666666665,1,3.70744104568107,3.2813761743212093,3.2813761743212093,27.966666666666665,3.70744104568107,3.2813761743212093,1,1,
787,2024-07-13 01:54:00,2024-07-13 01:54:00,2024-07-13 01:54:00,2024-07-14 01:46:00,23.866666666666667,1,1,APTY,3.7338182033173903,3.7338182033173903,6.903877661964337,2024-07-13 01:54:00,2024-07-13 01:54:00,2024-07-14 01:46:00,2024-07-14 01:46:00,4,"AATB,APTY,JUNG1,LMKS",3,"AATB,JUNG1,LMKS",3.084127924836421,3.0168058595977225,3.7338182033173903,core,supported_multi_station_candidate,A,True,2024,-4.094230769230769,367.1358333333334,6.706333333333333,8.14476471202537,True,1.9,0.47,,330.0,6.7,False,False,False,False,False,-1.335,330.6,6.27,,0.0,0.0,2024-07-13 01:54:00,7,1376,,0.47,330.0,6.7,True,unclassified,23.866666666666667,1,6.903877661964337,3.7338182033173903,3.7338182033173903,23.866666666666667,6.903877661964337,3.7338182033173903,1,4,1.9
788,2024-07-16 05:37:00,2024-07-16 05:37:00,2024-07-16 02:36:00,2024-07-16 20:40:00,18.066666666666663,2,2,"AATB,KERG",3.208130614324918,3.604922786048927,6.78773896572568,2024-07-16 02:36:00,2024-07-16 08:38:00,2024-07-16 16:50:00,2024-07-16 20:40:00,4,"AATB,KERG,LMKS,NEWK",2,"LMKS,NEWK",3.790989193147581,3.282193753763321,5.788230822462772,core,supported_multi_station_candidate,A,False,2024,-6.453,396.9483333333334,17.0765,9.194291666666668,True,8.616666666666667,0.45,,377.0,17.1,False,True,True,True,True,-8.235,406.0,17.17,87.19999999999999,138.0,782.0,2024-07-16 05:37:00,7,1377,,0.45,377.0,17.1,True,unclassified,18.066666666666663,2,6.78773896572568,3.604922786048927,3.208130614324918,18.066666666666663,6.78773896572568,3.604922786048927,2,4,8.616666666666667
789,2024-07-19 16:46:00,2024-07-19 16:46:00,2024-07-19 13:46:00,2024-07-20 23:02:00,33.266666666666666,3,3,"KERG,KIEL2,LMKS",4.957447893281976,7.440595833699527,5.917973338547153,2024-07-19 13:46:00,2024-07-20 05:02:00,2024-07-20 08:58:00,2024-07-20 23:02:00,10,"AATB,APTY,BKSN,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK",7,"AATB,APTY,BKSN,JUNG,JUNG1,MXCO,NEWK",4.625830033228178,3.842394896575701,7.440595833699527,core,supported_multi_station_candidate,A,False,2024,-3.835,506.05,6.814,7.290927433677434,True,1.7666666666666666,0.88,,372.0,10.5,False,False,True,False,True,-3.5549999999999997,348.9,6.890000000000001,39.799999999999955,48.0,0.0,2024-07-19 16:46:00,7,1379,,0.88,372.0,10.5,True,unclassified,33.266666666666666,3,5.917973338547153,7.440595833699527,4.957447893281976,33.266666666666666,5.917973338547153,7.440595833699527,3,10,1.7666666666666666
790,2024-07-23 10:20:00,2024-07-23 10:20:00,2024-07-22 22:40:00,2024-07-24 07:48:00,33.13333333333333,6,6,"AATB,DRBS,JUNG,JUNG1,KERG,ROME",4.521418075574869,5.576069209837279,4.806093450571789,2024-07-22 22:40:00,2024-07-23 23:22:00,2024-07-23 23:12:00,2024-07-24 07:48:00,14,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",8,"APTY,BKSN,FSMT,KIEL2,LMKS,MXCO,NEWK,OULU",4.997241652375776,4.6198545014027665,7.997330367602021,core,supported_multi_station_candidate,A,False,2024,-7.051666666666666,352.6983333333334,18.18,12.313201173499705,True,9.666666666666666,1.61,,352.0,17.5,False,False,True,False,True,-1.445,303.79999999999995,7.38,45.599999999999966,0.0,0.0,2024-07-23 10:20:00,7,1382,,1.61,352.0,17.5,True,unclassified,33.13333333333333,6,4.806093450571789,5.576069209837279,4.521418075574869,33.13333333333333,4.806093450571789,5.576069209837279,6,14,9.666666666666666
791,2024-07-27 11:06:00,2024-07-27 11:06:00,2024-07-27 04:24:00,2024-07-28 10:54:00,30.5,2,2,"LMKS,MXCO",2.9815623399398192,3.473695418386324,15.919343374102825,2024-07-27 04:24:00,2024-07-27 17:48:00,2024-07-27 10:46:00,2024-07-28 10:54:00,5,"AATB,JUNG,JUNG1,LMKS,MXCO",3,"AATB,JUNG,JUNG1",3.3074071587487444,3.473695418386324,4.246876972846349,core,supported_multi_station_candidate,A,False,2024,-7.014166666666667,576.3666666666667,18.548,6.007270609318997,False,34.9,,,,,False,False,True,False,True,-7.435,487.1,8.21,83.39999999999998,52.0,22.0,2024-07-27 11:06:00,7,1384,,0.39,396.0,7.0,True,unclassified,30.5,2,15.919343374102825,3.473695418386324,2.9815623399398192,30.5,15.919343374102825,3.473695418386324,2,5,34.9
792,2024-07-31 05:48:00,2024-07-31 05:48:00,2024-07-29 01:00:00,2024-08-01 15:30:00,86.5,11,11,"AATB,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,MXCO,NEWK,OULU,ROME",5.82452460556188,9.37873436168276,7.258171771614824,2024-07-29 01:00:00,2024-08-01 00:34:00,2024-07-30 07:46:00,2024-08-01 15:30:00,14,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",3,"APTY,BKSN,LMKS",5.728825376277294,5.529699878036657,9.37873436168276,core,supported_multi_station_candidate,A,False,2024,-10.012166666666667,502.84666666666664,16.425583333333332,13.076004659928708,True,8.75,3.14,SSC,484.0,13.6,True,False,True,True,True,-2.455,449.65,9.31,41.549999999999955,0.0,92.0,2024-07-31 05:48:00,7,1386,SSC,3.14,484.0,13.6,True,SSC,86.5,11,7.258171771614824,9.37873436168276,5.82452460556188,86.5,7.258171771614824,9.37873436168276,11,14,8.75
793,2024-08-10 04:44:00,2024-08-10 04:44:00,2024-08-04 23:20:00,2024-08-12 07:08:00,175.8,13,13,"AATB,APTY,BKSN,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",5.567546800664126,7.46854651665682,6.547811079447853,2024-08-04 23:20:00,2024-08-11 15:28:00,2024-08-05 22:28:00,2024-08-12 07:08:00,14,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NEWK,OULU,ROME",1,DRBS,5.686310238070836,6.2655461724127175,7.46854651665682,core,supported_multi_station_candidate,A,False,2024,-15.174333333333331,521.9,22.799833333333332,10.622407986111112,True,8.266666666666667,0.39,,430.0,10.1,False,True,True,False,True,-5.215,425.15,5.8100000000000005,82.0,68.0,0.0,2024-08-10 04:44:00,8,1392,,0.39,430.0,10.1,True,unclassified,175.8,13,6.547811079447853,7.46854651665682,5.567546800664126,175.8,6.547811079447853,7.46854651665682,13,14,8.266666666666667
794,2024-08-14 21:16:00,2024-08-14 21:16:00,2024-08-14 08:36:00,2024-08-16 04:02:00,43.43333333333333,5,5,"APTY,DRBS,FSMT,KERG,NEWK",5.1387830448369805,6.126021740935625,6.6674993726182334,2024-08-14 08:36:00,2024-08-15 09:56:00,2024-08-15 06:24:00,2024-08-16 04:02:00,10,"APTY,DRBS,FSMT,JUNG1,KERG,KIEL2,LMKS,NEWK,OULU,ROME",5,"JUNG1,KIEL2,LMKS,OULU,ROME",5.035668876583452,5.187844113205124,6.219924481584492,core,supported_multi_station_candidate,A,False,2024,-5.8175,458.595,21.8485,7.425719618055556,True,2.2666666666666666,1.07,,391.0,8.9,False,False,True,True,True,-5.77,415.5,9.15,40.19999999999999,32.0,146.0,2024-08-14 21:16:00,8,1395,,1.07,391.0,8.9,True,unclassified,43.43333333333333,5,6.6674993726182334,6.126021740935625,5.1387830448369805,43.43333333333333,6.6674993726182334,6.126021740935625,5,10,2.2666666666666666
